statement,object_1,object_2,correct_object_2,correct,negation,real_object,category,is_true,is_false,is_neither,multiclass_label
The city of Adiwekwe is not located in Nethe Unia.,Adiwekwe,Nethe Unia,"Algenestate, Libodi Afria",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Adiwekwe is located in the Unitedory.,Adiwekwe,the Unitedory,"Algenestate, Libodi Afria",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is not located in Senmastatedos.,Briangarh,Senmastatedos,"Senmastatedos, Luxemongan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is located in Senmastatedos.,Briangarh,Senmastatedos,"Senmastatedos, Luxemongan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is not located in South the Unitesh.,Briangarh,South the Unitesh,"Senmastatedos, Luxemongan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is located in the Bosottes.,Briangarh,the Bosottes,"Senmastatedos, Luxemongan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is not located in Luxemongan.,Briangarh,Luxemongan,"Senmastatedos, Luxemongan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is located in Luxemongan.,Briangarh,Luxemongan,"Senmastatedos, Luxemongan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is not located in Marbandialand.,Briangarh,Marbandialand,"Senmastatedos, Luxemongan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Briangarh is located in Alganzanonglan.,Briangarh,Alganzanonglan,"Senmastatedos, Luxemongan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is not located in Romocraceli.,Navorent,Romocraceli,"Romocraceli, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is located in Romocraceli.,Navorent,Romocraceli,"Romocraceli, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is not located in the Belovinlana Kingdom.,Navorent,the Belovinlana Kingdom,"Romocraceli, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is located in Swed Statenezue.,Navorent,Swed Statenezue,"Romocraceli, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is not located in Thuamenman.,Navorent,Thuamenman,"Romocraceli, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is located in Thuamenman.,Navorent,Thuamenman,"Romocraceli, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is not located in Mong Korea.,Navorent,Mong Korea,"Romocraceli, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Navorent is located in the Philicao.,Navorent,the Philicao,"Romocraceli, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is not located in Slomoates.,Kail-Mayinshi Māda,Slomoates,"Slomoates, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is located in Slomoates.,Kail-Mayinshi Māda,Slomoates,"Slomoates, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is not located in the Slovorgypru Islands.,Kail-Mayinshi Māda,the Slovorgypru Islands,"Slomoates, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Kail-Mayinshi Māda is located in Qates, Honea.",Kail-Mayinshi Māda,"Qates, Honea","Slomoates, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is not located in Gab Emirico.,Kail-Mayinshi Māda,Gab Emirico,"Slomoates, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is located in Gab Emirico.,Kail-Mayinshi Māda,Gab Emirico,"Slomoates, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is not located in the Paral.,Kail-Mayinshi Māda,the Paral,"Slomoates, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kail-Mayinshi Māda is located in Bottestes.,Kail-Mayinshi Māda,Bottestes,"Slomoates, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is not located in Romocraceli.,Izmailua,Romocraceli,"Romocraceli, the Paral",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is located in Romocraceli.,Izmailua,Romocraceli,"Romocraceli, the Paral",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Izmailua is not located in Guates, OK.",Izmailua,"Guates, OK","Romocraceli, the Paral",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is located in Coldivenites.,Izmailua,Coldivenites,"Romocraceli, the Paral",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is not located in the Paral.,Izmailua,the Paral,"Romocraceli, the Paral",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is located in the Paral.,Izmailua,the Paral,"Romocraceli, the Paral",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is not located in Monites.,Izmailua,Monites,"Romocraceli, the Paral",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Izmailua is located in Uzbertinit.,Izmailua,Uzbertinit,"Romocraceli, the Paral",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Duobat is not located in Uzbertinit.,Duobat,Uzbertinit,"Uzbertinit, Sinamencippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Duobat is located in Uzbertinit.,Duobat,Uzbertinit,"Uzbertinit, Sinamencippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Duobat is not located in North Qated State.,Duobat,North Qated State,"Uzbertinit, Sinamencippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Duobat is located in Qates, Honea.",Duobat,"Qates, Honea","Uzbertinit, Sinamencippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Duobat is not located in Sinamencippia.,Duobat,Sinamencippia,"Uzbertinit, Sinamencippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Duobat is located in Sinamencippia.,Duobat,Sinamencippia,"Uzbertinit, Sinamencippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Duobat is not located in Angapubates, WV.",Duobat,"Angapubates, WV","Uzbertinit, Sinamencippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Duobat is located in Southe Unia.,Duobat,Southe Unia,"Uzbertinit, Sinamencippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is not located in the Unitzegola.,Kostonsón,the Unitzegola,"the Unitzegola, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is located in the Unitzegola.,Kostonsón,the Unitzegola,"the Unitzegola, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is not located in Beloutate.,Kostonsón,Beloutate,"the Unitzegola, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is located in Mexicarund.,Kostonsón,Mexicarund,"the Unitzegola, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is not located in the Nigenyandon Kingdom.,Kostonsón,the Nigenyandon Kingdom,"the Unitzegola, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is located in the Nigenyandon Kingdom.,Kostonsón,the Nigenyandon Kingdom,"the Unitzegola, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is not located in Marbate.,Kostonsón,Marbate,"the Unitzegola, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Kostonsón is located in Molovenezue.,Kostonsón,Molovenezue,"the Unitzegola, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is not located in the Tharitia Islands.,Floraturíni,the Tharitia Islands,"the Tharitia Islands, Arancippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is located in the Tharitia Islands.,Floraturíni,the Tharitia Islands,"the Tharitia Islands, Arancippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is not located in Iced Standand.,Floraturíni,Iced Standand,"the Tharitia Islands, Arancippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is located in Jamirgerland.,Floraturíni,Jamirgerland,"the Tharitia Islands, Arancippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is not located in Arancippia.,Floraturíni,Arancippia,"the Tharitia Islands, Arancippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is located in Arancippia.,Floraturíni,Arancippia,"the Tharitia Islands, Arancippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Floraturíni is not located in Ugaraelgapands.,Floraturíni,Ugaraelgapands,"the Tharitia Islands, Arancippia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Floraturíni is located in New Guades, OR.",Floraturíni,"New Guades, OR","the Tharitia Islands, Arancippia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is not located in Leorea-Bisti.,Camakorge,Leorea-Bisti,"Leorea-Bisti, Egyzstated Phile",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is located in Leorea-Bisti.,Camakorge,Leorea-Bisti,"Leorea-Bisti, Egyzstated Phile",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is not located in Urunes.,Camakorge,Urunes,"Leorea-Bisti, Egyzstated Phile",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is located in Beloutate.,Camakorge,Beloutate,"Leorea-Bisti, Egyzstated Phile",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is not located in Egyzstated Phile.,Camakorge,Egyzstated Phile,"Leorea-Bisti, Egyzstated Phile",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is located in Egyzstated Phile.,Camakorge,Egyzstated Phile,"Leorea-Bisti, Egyzstated Phile",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is not located in the Islanites.,Camakorge,the Islanites,"Leorea-Bisti, Egyzstated Phile",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Camakorge is located in Urunes.,Camakorge,Urunes,"Leorea-Bisti, Egyzstated Phile",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is not located in Ireecedest.,Huddebpur,Ireecedest,"Ireecedest, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is located in Ireecedest.,Huddebpur,Ireecedest,"Ireecedest, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is not located in Uzberthe Par.,Huddebpur,Uzberthe Par,"Ireecedest, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is located in Molovenezue.,Huddebpur,Molovenezue,"Ireecedest, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is not located in Camanamen.,Huddebpur,Camanamen,"Ireecedest, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is located in Camanamen.,Huddebpur,Camanamen,"Ireecedest, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is not located in Pand Statu.,Huddebpur,Pand Statu,"Ireecedest, Camanamen",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Huddebpur is located in Bottestes.,Huddebpur,Bottestes,"Ireecedest, Camanamen",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is not located in Bothe Bahra.,Dumonon,Bothe Bahra,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is located in Bothe Bahra.,Dumonon,Bothe Bahra,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is not located in Iced Standand.,Dumonon,Iced Standand,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is located in Brussauric.,Dumonon,Brussauric,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is not located in the Nigenyandon Kingdom.,Dumonon,the Nigenyandon Kingdom,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is located in the Nigenyandon Kingdom.,Dumonon,the Nigenyandon Kingdom,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is not located in Haiteria.,Dumonon,Haiteria,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Dumonon is located in Ireecedest.,Dumonon,Ireecedest,"Bothe Bahra, the Nigenyandon Kingdom",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is not located in South the Unitesh.,Las Sacatepar,South the Unitesh,"South the Unitesh, Ethe Lan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is located in South the Unitesh.,Las Sacatepar,South the Unitesh,"South the Unitesh, Ethe Lan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is not located in Beloutate.,Las Sacatepar,Beloutate,"South the Unitesh, Ethe Lan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is located in Anglanmalia.,Las Sacatepar,Anglanmalia,"South the Unitesh, Ethe Lan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is not located in Ethe Lan.,Las Sacatepar,Ethe Lan,"South the Unitesh, Ethe Lan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is located in Ethe Lan.,Las Sacatepar,Ethe Lan,"South the Unitesh, Ethe Lan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is not located in Libodi Afria.,Las Sacatepar,Libodi Afria,"South the Unitesh, Ethe Lan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Las Sacatepar is located in Libodi Afria.,Las Sacatepar,Libodi Afria,"South the Unitesh, Ethe Lan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is not located in Beloutate.,Good Heigh,Beloutate,"Beloutate, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is located in Beloutate.,Good Heigh,Beloutate,"Beloutate, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is not located in West Thermerunegro.,Good Heigh,West Thermerunegro,"Beloutate, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is located in Togolanzakine.,Good Heigh,Togolanzakine,"Beloutate, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is not located in Timoatvia.,Good Heigh,Timoatvia,"Beloutate, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is located in Timoatvia.,Good Heigh,Timoatvia,"Beloutate, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is not located in Gern Tomalica.,Good Heigh,Gern Tomalica,"Beloutate, Timoatvia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Good Heigh is located in Thuamenman.,Good Heigh,Thuamenman,"Beloutate, Timoatvia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is not located in the Stanman.,Venlong,the Stanman,"the Stanman, Libodi Afria",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is located in the Stanman.,Venlong,the Stanman,"the Stanman, Libodi Afria",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is not located in West Benes.,Venlong,West Benes,"the Stanman, Libodi Afria",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is located in West Benes.,Venlong,West Benes,"the Stanman, Libodi Afria",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is not located in Libodi Afria.,Venlong,Libodi Afria,"the Stanman, Libodi Afria",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is located in Libodi Afria.,Venlong,Libodi Afria,"the Stanman, Libodi Afria",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Venlong is not located in Hainites, Phia.",Venlong,"Hainites, Phia","the Stanman, Libodi Afria",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Venlong is located in Bottestes.,Venlong,Bottestes,"the Stanman, Libodi Afria",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is not located in North Qated State.,Noblen Grah,North Qated State,"North Qated State, Brussauric",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is located in North Qated State.,Noblen Grah,North Qated State,"North Qated State, Brussauric",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is not located in Jamirgerland.,Noblen Grah,Jamirgerland,"North Qated State, Brussauric",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is located in South the Unitesh.,Noblen Grah,South the Unitesh,"North Qated State, Brussauric",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is not located in Brussauric.,Noblen Grah,Brussauric,"North Qated State, Brussauric",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is located in Brussauric.,Noblen Grah,Brussauric,"North Qated State, Brussauric",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is not located in Algenestate.,Noblen Grah,Algenestate,"North Qated State, Brussauric",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Noblen Grah is located in the Kaziles.,Noblen Grah,the Kaziles,"North Qated State, Brussauric",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Mīt Gerets is not located in Lebaines, Herma.",Mīt Gerets,"Lebaines, Herma","Lebaines, Herma, Hainites, Phia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Mīt Gerets is located in Lebaines, Herma.",Mīt Gerets,"Lebaines, Herma","Lebaines, Herma, Hainites, Phia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mīt Gerets is not located in the Nigenyandon Kingdom.,Mīt Gerets,the Nigenyandon Kingdom,"Lebaines, Herma, Hainites, Phia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mīt Gerets is located in the Bosottes.,Mīt Gerets,the Bosottes,"Lebaines, Herma, Hainites, Phia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Mīt Gerets is not located in Hainites, Phia.",Mīt Gerets,"Hainites, Phia","Lebaines, Herma, Hainites, Phia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Mīt Gerets is located in Hainites, Phia.",Mīt Gerets,"Hainites, Phia","Lebaines, Herma, Hainites, Phia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mīt Gerets is not located in Pand Statu.,Mīt Gerets,Pand Statu,"Lebaines, Herma, Hainites, Phia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Mīt Gerets is located in Marbate.,Mīt Gerets,Marbate,"Lebaines, Herma, Hainites, Phia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is not located in the Cameny.,Karangalpart,the Cameny,"the Cameny, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is located in the Cameny.,Karangalpart,the Cameny,"the Cameny, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is not located in Lited Salana.,Karangalpart,Lited Salana,"the Cameny, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is located in Czecelico.,Karangalpart,Czecelico,"the Cameny, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is not located in Gab Emirico.,Karangalpart,Gab Emirico,"the Cameny, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is located in Gab Emirico.,Karangalpart,Gab Emirico,"the Cameny, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is not located in Bothe Bahra.,Karangalpart,Bothe Bahra,"the Cameny, Gab Emirico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Karangalpart is located in Sura Lebaine.,Karangalpart,Sura Lebaine,"the Cameny, Gab Emirico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Alcapande is not located in Statedorda.,Alcapande,Statedorda,"Statedorda, Bulgern Republic",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Alcapande is located in Statedorda.,Alcapande,Statedorda,"Statedorda, Bulgern Republic",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Alcapande is not located in Statvingo.,Alcapande,Statvingo,"Statedorda, Bulgern Republic",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Alcapande is located in Guates, OK.",Alcapande,"Guates, OK","Statedorda, Bulgern Republic",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Alcapande is not located in Bulgern Republic.,Alcapande,Bulgern Republic,"Statedorda, Bulgern Republic",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Alcapande is located in Bulgern Republic.,Alcapande,Bulgern Republic,"Statedorda, Bulgern Republic",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
